51329372856,bdg,53,210
51329417394,fgg,80,10
51329440732,bda,227,7
51329451544,dfg,38,211
51329462795,ggb,200,263
51329465200,gbf,173,73
51329469847,dab,135,8
51329503321,fcg,265,122
51329519295,bge,142,226
51329555227,dbe,206,64
51329557124,cfc,47,17
51329572716,efb,143,11
51329575745,ceg,146,50
51329581843,fge,277,177
51329585724,eec,296,131
51329586751,egd,188,75
51329594064,cba,73,235
51329612387,cea,270,185
51329646243,fcd,179,93
51329647111,gbd,59,81
51329669087,edc,21,183
51329682522,acb,254,183
51329719130,fbg,8,119
51329735382,dde,89,315
51329737592,ddg,66,187
51329755576,cfb,288,24
51329786415,cae,138,299
51329804571,abc,261,271
51329807759,bdb,35,280
51329814893,cfa,245,51
51329819689,gac,172,118
51329836205,acg,168,7
51329937655,ccc,88,23
51329984080,gfd,41,108
51330001284,dee,94,52
51330016594,cee,138,359
51330045059,ecf,232,56
51330051148,ddg,227,158
51330053816,gdg,127,5
51330078299,fff,119,219
51330088967,bbc,226,175
51330092628,bcd,42,233
51330106973,ded,95,58
51330127528,gaf,189,47
51330134243,cfd,64,85
51330136330,gce,155,70
51330151624,aea,20,294
51330169080,gaa,26,107
51330171964,fdb,238,286
51330228004,cgg,233,184
51330234947,faf,174,78
51330245488,dfd,225,49
51330252967,gbg,64,194
51330257173,ecc,49,15
51330265962,gad,35,87
51330290064,geg,269,88
51330305847,fda,297,238
51330337087,bgg,237,140
51330337983,cbg,291,284
51330349819,gbb,40,69
51330388085,dcc,291,115
51330408868,fgf,258,116
51330411814,ade,79,131
51330423397,afc,63,217
51330449755,cdd,181,120
51330459125,fba,22,292
51330464004,fgd,8,184
51330468361,eeb,124,124
51330481634,age,291,38
51330487795,fff,23,219
51330545715,dce,211,380
51330552570,fcd,35,105
51330582158,dfe,197,75
51330591366,dcb,245,251
51330597600,edg,138,143
51330602240,gfc,68,48
51330613907,ffc,82,128
51330615638,aac,7,158
51330645817,fag,223,105
51330646591,ffa,181,162
51330688094,dfb,136,160
51330731005,agg,28,206
51330758253,egb,107,235
51330786731,bec,145,149
51330791623,ceb,214,37
51330801227,cfg,249,271
51330850945,fdb,89,337
51330857639,dbf,190,121
51330868230,fef,130,145
51330882651,gda,46,110
51330886234,cad,91,324
51330909886,gcc,139,88
51330931327,eaf,262,80
51330932823,bad,257,411
51330940935,afe,253,75
51330964820,gde,3,62
51331002455,caa,131,20
51331002530,gdf,204,22
51331021187,age,264,41
51331021472,gff,254,200
51331028715,bfe,25,56
51331036424,dbb,132,197
51331048980,cbd,117,193
51331049883,gae,281,195
51331055065,dbe,243,60
51331078861,gfd,12,117
51331089006,ebc,47,254
51331089637,adb,191,187
51331104915,bfg,285,15
51331130550,fbd,19,83
51331131091,dgc,68,60
51331196518,aae,109,144
51331210893,bbb,18,142
51331212431,eed,27,227
51331227033,fdb,244,387
51331245018,gde,229,50
51331267136,ggf,275,105
51331269281,gbg,286,209
51331273290,cfd,277,84
51331273509,bgf,163,177
51331274490,afb,85,220
51331275676,dad,5,161
51331292770,cac,188,132
51331308752,fbb,199,176
51331327510,bab,280,68
51331333554,edc,99,148
51331334411,gdd,296,127
51331338348,fdd,110,48
51331357613,ddg,227,135
51331357781,adf,181,231
51331362260,bga,244,201
51331371962,fcf,286,331
51331379740,afd,294,231
51331382652,aed,181,320
51331411350,gag,253,25
51331448510,efa,61,103
51331476132,ddf,227,147
51331487765,gcc,86,83
51331501961,dba,125,118
51331502801,baa,257,112
51331519959,fbc,105,14
51331532240,bfb,28,103
51331540457,cca,129,209
51331541278,cgd,239,179
51331558734,ffd,272,152
51331564670,eee,104,148
51331598842,dgb,53,179
51331604786,gea,283,112
51331610802,edf,214,10
51331618588,fgf,54,113
51331619475,ccd,293,151
51331634806,ddb,190,171
51331646097,ccf,251,37
51331653329,aad,145,464
51331668412,efc,46,204
51331696660,dbd,259,111
51331697731,ada,52,190
51331711578,gbg,121,173
51331713519,ced,233,53
51331726394,bea,106,85
51331742734,fge,177,150
51331751650,gbc,76,92
51331798762,feb,107,246
51331822653,aec,50,20
51331851240,fcg,272,111
51331870610,aga,22,70
51331918398,ece,231,254
51331924405,dca,38,222
51331940799,acc,258,173
51331943526,ggd,2,33
51331948794,dga,65,76
51331966866,fca,245,172
51331995406,bed,263,97
51332001428,afg,156,72
51332002200,bag,64,88
51332010512,gee,206,41
51332013503,ecd,74,320
51332030943,ebg,279,132
51332032189,ggd,249,38
51332051434,dge,293,161
51332052306,eea,90,350
51332064783,cgg,48,176
51332077880,cbc,257,185
51332083398,ffb,128,97
51332087655,eeb,122,110
51332112671,cgf,213,14
51332149273,cbd,103,175
51332153438,bbe,282,45
51332156436,beg,233,141
51332165597,cad,95,301
51332166683,dac,4,83
51332180383,fef,147,134
51332197443,gbe,60,57
51332198172,adc,250,46
51332218835,fea,95,56
51332244084,fdc,268,185
51332251327,aac,127,156
51332255499,cdc,106,231
51332257778,dea,289,82
51332258708,fbb,112,188
51332272682,gfg,137,127
51332277810,aec,3,20
51332290617,gba,85,89
51332304725,ecg,17,163
51332326726,bbg,4,154
51332339970,agg,78,220
51332354411,gaa,80,110
51332367060,gcd,91,9
51332372974,def,104,99
51332378036,bcb,33,393
51332388733,dde,155,255
51332396122,bae,76,207
51332445334,bbe,111,46
51332446362,gcb,81,198
51332449608,fea,182,52
51332457161,acg,34,7
51332467677,dff,180,53
51332489301,bac,27,168
51332492451,fcc,100,71
51332499407,fdd,139,45
51332564497,fgb,256,54
51332574326,ddg,94,128
51332583709,gdb,102,255
51332637338,ebb,37,37
51332646496,ead,22,296
51332656304,eeg,173,22
51332664284,dbe,228,50
51332669863,fcd,98,117
51332720978,ddd,257,37
51332741332,bbf,290,241
51332750830,gae,61,177
51332768829,caf,30,216
51332774924,fga,70,53
51332792869,cbf,171,12
51332810936,cad,287,294
51332814118,beb,263,248
51332821527,abe,55,311
51332876155,gcg,99,172
51332889971,dgg,239,181
51332905789,dgf,296,40
51332908898,cdb,252,81
51332949408,ebf,247,124
51333002590,adf,212,210
51333006924,gcd,87,8
51333023514,ede,172,68
51333024922,ecb,127,16
51333030386,agc,101,56
51333054411,faa,147,112
51333106611,dbb,127,220
51333108975,dce,166,452
51333115825,fgf,213,96
51333126175,cgf,278,13
51333127880,fcb,83,214
51333128660,bfd,69,103
51333153210,daf,12,210
51333174237,cfa,106,58
51333180498,bfc,134,187
51333180608,abg,183,145
51333185251,ggd,34,34
51333195209,cbd,119,154
51333196694,cdf,244,58
51333260909,eca,61,207
51333286200,beg,222,122
51333304130,cfe,99,238
51333313164,gbb,209,59
51333333388,eae,5,31
51333351551,eac,294,263
51333379963,ddc,206,72
51333386828,eff,248,77
51333413033,edg,233,135
51333422408,afa,56,239
51333423554,abd,13,325
51333433847,fed,221,114
51333438602,dcd,259,14
51333450964,afb,20,195
51333456259,bgb,138,39
51333496688,gdc,159,308
51333500478,egg,218,57
51333513451,aff,297,191
51333532507,acg,260,7
51333608337,ffa,218,144
51333610148,bef,27,53
51333641551,gec,97,91
51333671140,aaf,45,283
51333680062,bfa,161,127
51333704300,cab,59,215
51333710184,bee,2,216
51333792142,dec,267,5
51333797050,eeg,102,18
51333802470,ecf,41,58
51333880562,dbg,118,234
51333884648,ebd,122,220
51333892808,bbd,212,238
51333894758,bdc,51,71
51333928946,cge,223,37
51333944924,bgd,47,116
51333947635,cce,247,184
51333960213,bbc,49,159
51333968252,dae,14,131
51333969280,dda,78,45
51333992368,cbf,55,9
51333999369,cag,186,68
51334013416,aga,103,67
51334020332,fee,266,102
51334046141,eeg,195,17
51334051159,ddg,201,120
51334051779,bca,80,214
51334091980,aac,267,134
51334102165,def,49,113
51334145911,dcf,97,90
51334258776,dbg,191,208
51334260442,ceb,118,40
51334287243,dcc,86,119
51334288055,bdd,13,115
51334307865,bcb,4,373
51334318302,aca,60,25
51334330966,daa,109,372
51334335119,cba,47,256
51334343477,dag,72,191
51334351137,feb,20,265
51334364256,cad,78,335
51334389857,acd,16,185
51334402938,eea,232,350
51334405243,ega,181,135
51334411883,edf,126,9
51334414560,eab,143,112
51334419301,aag,254,200
51334428704,ccc,237,18
51334433129,bag,75,88
51334440153,ede,234,70
51334463482,eca,140,182
51334492719,fcg,215,107
51334501893,dgc,157,57
51334505769,gfg,77,123
51334515912,bba,284,214
51334518430,fba,79,239
51334598138,fea,53,43
51334606744,dgd,71,212
51334638817,gfg,281,105
51334648893,ega,108,114
51334656965,aff,211,154
51334677697,aag,39,227
51334699430,bgf,117,166
51334708686,bcf,152,75
51334717196,dbf,140,127
51334730438,dcg,7,38
51334745492,fge,140,154
51334767932,ged,139,108
51334768329,gfc,253,55
51334774586,aac,67,128
51334790289,fda,298,190
51334805171,fce,233,231
51334806450,gcc,68,71
51334831427,fea,278,37
51334835112,edb,73,124
51334835308,ead,288,349
51334868111,fca,53,154
51334873567,dcd,95,13
51334879020,bec,157,163
51334881322,dde,159,234
51334894164,aag,215,211
51334899853,aeg,63,84
51334900527,acd,233,160
51334926642,efb,136,9
51334927275,bde,153,42
51334930362,ccb,141,291
51334943407,bca,155,243
51334948255,agf,213,70
51334951143,eaa,182,267
51334970249,ffc,293,134
51334975968,gdc,271,258
51334978360,ade,25,116
51334987193,cgf,75,13
51334990844,gad,257,80
51334992521,gca,256,51
51335034326,edd,274,104
51335074366,cfc,78,14
51335093019,fdg,178,264
51335100850,deb,245,143
51335135294,aag,15,175
51335143851,eda,39,213
51335147151,gdb,224,242
51335172138,dcd,19,12
51335172598,ggb,134,307
51335174918,fad,265,166
51335191918,fde,171,162
51335194795,beb,205,235
51335197152,bdb,144,299
51335207674,dgb,6,177
51335212400,baf,234,227
51335213924,eec,290,132
51335218645,fdb,158,448
51335251296,cae,46,316
51335251929,fdf,122,14
51335277642,egc,129,107
51335279352,bcg,178,102
51335285812,dga,139,68
51335286118,ceg,251,45
51335294254,def,254,93
51335301193,cga,122,194
51335309171,gfb,21,389
51335334047,bbd,296,242
51335367268,gac,247,114
51335367877,cff,281,64
51335374018,fac,149,233
51335394434,cdb,298,90
51335411258,gfa,51,309
51335421784,gge,136,23
51335428294,eed,223,202
51335478636,cbb,3,87
51335479301,agb,44,16
51335485850,cba,37,261
51335502701,dfg,23,219
51335506969,bbf,150,228
51335509543,afe,264,79
51335532213,eee,138,127
51335542547,efe,221,161
51335571614,aee,204,239
51335587627,cda,9,314
51335592211,dgc,227,51
51335594206,def,31,94
51335594329,gcg,93,196
51335597816,efd,197,233
51335604452,dbe,97,56
51335613508,feg,296,367
51335678213,egd,255,62
51335686403,afc,214,193
51335698249,ada,76,210
51335700136,gae,61,169
51335739524,aaa,289,207
51335765568,ece,62,236
51335772826,cgf,247,14
51335787617,bbb,261,163
51335794109,gec,74,101
51335795330,ggd,217,40
51335890878,ebb,48,34
51335911768,ddg,1,141
51335917169,ggf,3,115
51335931609,geb,33,51
51335932441,caf,72,185
51335946035,aae,28,158
51335953001,abf,108,182
51335994443,ffg,123,197
51336001892,cdc,188,184
51336009409,gfg,280,93
51336021985,bdg,299,199
51336024115,ddd,203,36
51336028901,eba,228,100
51336046736,eef,187,209
51336076230,gga,32,92
51336093017,acd,183,145
51336094929,cef,153,197
51336140441,eaf,207,91
51336153004,fac,170,207
51336154622,aab,40,295
51336168842,bga,152,205
51336169896,adg,30,229
51336185271,cbe,217,111
51336204934,cea,215,192
51336215149,fed,87,133
51336229754,eag,16,39
51336241285,bfa,219,137
51336267841,fbf,191,132
51336271818,caa,180,22
51336274631,bae,79,198
51336284566,dea,280,92
51336295126,fcb,261,243
51336313389,aae,235,151
51336350377,dcb,57,235
51336385862,dee,208,54
51336390111,abc,197,224
51336405020,fbe,37,8
51336412935,fce,171,240
51336414780,aab,124,256
51336420310,bgg,146,151
51336421440,ggg,227,206
51336425158,bgc,25,168
51336441966,deg,240,266
51336457733,aeb,47,158
51336460100,bcb,265,436
51336484721,ebe,25,135
51336489856,bba,267,239
51336508733,dca,105,219
51336521560,adb,83,157
51336524422,bce,137,81
51336539558,aaf,47,266
51336540651,gcc,138,75
51336556960,ded,164,62
51336567200,bge,119,201
51336569398,gbf,31,80
51336610520,gac,146,128
51336617491,aee,132,195
51336622128,dbf,206,113
51336634659,dfc,30,298
51336662156,fab,65,131
51336676396,eac,172,226
51336688426,fad,128,179
51336704672,fec,27,258
51336717270,ccg,80,55
51336720769,fgg,113,10
51336731982,cfe,91,280
51336765424,cgd,30,205
51336766491,acc,260,188
51336769458,bge,237,207
51336771244,gdg,279,5
51336774566,aba,249,240
51336789978,dfa,187,266
51336810914,fdb,91,394
51336818886,fgd,161,200
51336823053,cec,197,262
51336853058,aef,175,141
51336861726,fae,34,20
51336869949,cbd,105,154
51336875049,cgc,221,162
51336891937,ffd,127,127
51336912962,cga,197,207
51336922011,gfd,289,104
51336938384,efb,99,7
51336956326,bab,204,57
51336957200,eba,289,106
51336971968,feb,210,238
51336988118,bcd,177,246
51337002647,abd,39,380
51337049206,fec,246,283
51337085452,cfg,257,222
51337087424,ceb,3,44
51337092986,cdg,154,67
51337120919,ffe,85,267
51337123637,gde,43,47
51337128340,cgb,137,285
51337147571,baf,53,265
51337169457,bff,164,40
51337212042,eca,101,176
51337240413,cgf,91,16
51337263841,abb,8,272
51337278701,cdc,149,165
51337290157,cff,147,76
51337299750,fge,87,160
51337301933,cbf,24,10
51337306055,gab,292,111
51337316626,baa,259,94
51337321145,cce,253,184
51337362970,dbc,231,93
51337364685,eef,75,234
51337377637,faf,162,80
51337379484,dfe,256,75
51337429381,gfa,165,275
51337431949,eda,261,253
51337472044,cbc,54,199
51337473986,cbb,197,99
51337488670,fab,10,153
51337496150,deg,263,239
51337531999,cgg,89,156
51337536912,dba,258,113
51337552002,gcb,290,160
51337562592,acg,76,6
51337575881,agd,148,48
51337581883,bcc,92,344
51337588539,fca,67,146
51337645465,cff,238,65
51337650260,fcb,84,199
51337651546,gdg,142,5
51337655019,gfg,44,82
51337661778,age,129,36
51337690247,fgc,57,210
51337702007,afd,199,203
51337752397,dda,189,53
51337754040,dda,53,56
51337755277,gag,20,28
51337791348,eab,142,105
51337798998,fbb,16,165
51337803750,fee,189,107
51337823948,fga,224,62
51337827874,acg,282,5
51337832310,abd,59,361
51337837186,dbg,174,237
51337846726,acb,156,201
51337851600,gba,173,72
51337872214,dfb,40,131
51337877064,cde,154,51
51337912293,ege,22,72
51337924052,bba,71,253
51337926667,cda,114,370
51337942232,agd,37,47
51337974484,egf,284,204
51337974675,aff,233,158
51337980507,cac,107,149
51337985825,gef,231,51
51337986806,fbc,162,14
51338038432,adc,193,49
51338046337,dad,268,144
51338051015,dfg,37,260
51338056078,ecf,274,63
51338064952,cgf,120,15
51338073237,efc,179,167
51338075035,fga,16,67
51338075912,afd,72,174
51338092199,dce,247,361
51338102408,gcf,192,72
51338114772,dga,75,68
51338117708,beb,167,190
51338124288,gbf,9,67
51338136841,ecb,65,13
51338159534,fcf,4,278
51338172522,egc,265,97
51338188124,fff,110,183
51338197558,egb,18,211
51338213361,cbd,221,126
51338216588,fae,117,18
51338220758,fgb,195,60
51338232147,cca,4,217
51338264058,baf,116,241
51338282805,fdb,154,327
51338297412,bcd,267,292
51338309996,eca,33,156
51338321876,eeg,258,17
51338330960,egb,253,246
51338332827,efg,131,251
51338340109,ebc,93,297
51338386255,deg,48,231
51338433238,cfg,44,224
51338442115,bfc,51,158
51338453633,bda,293,7
51338456498,cfa,73,47
51338471783,ace,160,244
51338479111,gfe,105,101
51338499432,ccg,95,56
51338513343,fbe,8,7
51338537052,bdf,261,142
51338562206,add,56,195
51338566668,ecg,203,193
51338597724,bbc,155,151
51338607836,beg,30,132
51338615842,geg,198,84
51338628598,afa,108,279
51338636710,bea,25,90
51338640439,dba,214,105
51338648521,ggc,263,323
51338657491,abc,269,183
51338659808,edg,154,109
51338676368,dcd,33,12
51338689606,efa,285,96
51338692772,fee,40,110
51338708491,gff,106,186
51338721378,aaf,84,252
51338754370,dab,186,9
51338789303,daf,223,210
51338812117,bad,195,345
51338818334,edc,56,136
51338844303,dcf,108,91
51338850882,gga,101,89
51338876030,gaa,56,88
51338882831,fdd,178,38
51338887775,bcc,12,278
51338888938,ddf,222,145
51338889600,gae,17,182
51338897011,fdc,27,148
51338926635,feb,241,199
51338931026,gcd,59,9
51338978046,dgc,74,40
51338998552,bag,86,100
51339000124,ced,48,46
51339005538,dad,221,128
51339006586,dfd,141,47
51339006765,beg,55,151
51339014095,acf,249,503
51339027529,cdg,230,68
51339049006,cfc,253,14
51339103217,cad,202,318
51339115707,fgb,143,67
51339120534,cdc,284,169
51339159228,cfb,222,25
51339164936,fda,176,212
51339180547,cag,33,75
51339191940,ggg,218,245
51339192291,eeb,205,106
51339218231,bgc,11,144
51339261253,aed,157,345
51339297268,abe,228,326
51339301507,cbg,209,230
51339329310,ggb,166,328
51339335732,fbb,18,178
51339387752,fef,39,151
51339436771,fag,116,111
51339444091,gbd,85,78
51339460124,ced,94,47
51339461202,ffa,209,135
51339474537,gdb,184,210
51339525988,edg,8,116
51339530328,fba,9,246
51339554557,bde,130,41
51339561061,ega,96,120
51339561755,ede,143,62
51339584791,ecc,149,17
51339593655,ccd,31,125
51339620022,cee,144,315
51339635654,gaf,199,51
51339640782,fcd,230,95
51339659228,bae,112,170
51339668734,fbg,222,97
51339676735,fdc,110,130
51339677637,dff,95,55
51339678841,fbd,38,73
51339707701,fbg,206,109
51339708817,fbb,260,151
51339732523,dbd,11,97
51339739729,dbg,293,253
51339741267,gae,60,200
51339762616,acd,175,137
51339772592,bfc,100,146
51339777567,gce,144,67
51339790116,adc,260,57
51339801044,feg,234,396
51339808881,agd,123,53
51339823893,dac,240,71
51339850852,bbg,156,130
51339860035,dec,281,5
51339868482,bad,293,293
51339878674,cbd,85,128
51339879020,bed,161,101
51339928619,ggc,291,264
51339932493,ddc,267,67
51339967951,efb,99,6
51339970679,agg,65,220
51339983236,dca,254,216
51339990226,bcb,187,488
51339993891,bgd,169,132
51340027454,dfd,79,40
51340027698,gba,164,67
51340032635,bcc,232,303
51340068092,feb,182,206
51340075770,fcd,176,82
51340088253,fbg,20,118
51340088725,ebd,22,252
51340101640,gfa,191,239
51340113615,aeg,50,96
51340126485,aea,140,235
51340132509,gdf,104,19
51340138890,cdd,22,136
51340152015,cbc,282,185
51340154656,ffb,233,114
51340156172,bfe,53,45
51340165641,ecd,240,329
51340167129,gbg,186,152
51340180497,ggf,251,106
51340190475,eaa,93,280
51340212281,gac,101,113
51340220892,bfb,34,103
51340227706,ggg,9,220
51340232762,adf,235,170
51340252936,ged,10,127
51340284763,cfd,278,68
51340291905,gda,44,91
51340311513,fed,115,155
51340323891,bgd,170,114
51340327434,cbd,3,117
51340335591,dgd,123,212
51340348796,daa,167,301
51340353115,abf,198,160
51340380982,beg,105,154
51340399765,dga,107,58
51340402404,gbd,148,70
51340402621,cga,83,229
51340411862,gga,61,88
51340421905,efe,55,167
51340424418,gbb,104,51
51340433572,egc,169,113
51340435169,faa,220,92
51340452755,gae,4,220
51340461122,ada,72,178
51340468192,baf,72,228
51340479212,bfb,110,86
51340527132,bbe,266,43
51340533492,dbe,123,50
51340563576,dce,281,328
51340584868,bdb,252,343
51340597304,aga,250,59
51340624274,gda,14,97
51340652893,aaa,185,219
51340664674,eee,159,105
51340681582,abd,62,299
51340690499,abd,99,346
51340695101,dcc,293,122
51340700258,eag,51,35
51340716073,cbd,236,114
51340722394,gdd,18,107
51340758791,cgb,116,236
51340761914,afa,5,228
51340767180,ffg,235,204
51340776591,cgg,164,140
51340777508,bfg,25,14
51340781549,aef,48,152
51340798546,ebg,105,132
51340820761,ecc,80,13
51340858487,dfg,55,262
51340866258,aca,246,29
51340877217,eec,220,108
51340883129,eff,20,90
51340887985,cab,110,187
51340897957,bfg,163,16
51340902818,fab,5,146
51340913795,cga,180,265
51340978199,bcb,136,488
51340983974,gbg,193,164
51341045049,eag,13,34
51341046947,gee,229,38
51341068720,aad,226,510
51341070327,gdc,269,247
51341079499,faf,28,76
51341094499,bfe,48,52
51341116813,bbg,290,119
51341139274,bca,55,264
51341151516,cbe,194,127
51341156373,fgg,29,11
51341160862,bac,60,176
51341181184,cgc,197,158
51341184972,ede,40,64
51341185508,ccf,125,31
51341193884,age,251,32
51341196343,dcg,199,30
51341217070,eba,188,112
51341233696,dfe,269,63
51341251948,cca,258,256
51341270139,egg,101,51
51341281442,fcb,188,173
51341282636,aeg,50,82
51341284811,fbd,1,62
51341290289,gea,243,106
51341296930,dda,230,49
51341305290,bbe,150,49
51341328463,abg,98,136
51341330263,edd,6,85
51341368050,fdd,81,37
51341397633,gcf,28,59
51341436420,adb,285,133
51341443573,cge,225,40
51341454842,dge,231,181
51341464316,fca,198,140
51341464396,fbe,248,6
51341471447,ddb,50,140
51341487351,bed,135,114
51341487379,eee,147,99
51341495589,bce,286,64
51341564810,cbf,280,8
51341569814,bdd,184,102
51341572004,bcg,76,121
51341576177,dae,181,131
51341581809,agd,121,60
51341585561,fbf,111,145
51341665320,fgf,23,93
51341701995,bda,161,6
51341704641,dgg,222,168
51341711537,afg,148,75
51341723525,gbc,242,92
51341723965,bgc,129,171
51341739846,gbe,91,62
51341746332,efb,20,6
51341759787,dcg,129,33
51341774484,cbb,143,89
51341776317,gad,9,73
51341779924,eeb,12,126
51341800977,fdg,17,311
51341811495,dea,143,76
51341830682,fce,295,204
51341838349,dda,231,44
51341864150,bcf,32,88
51341875012,adc,85,49
51341912407,bfc,206,147
51341961432,fgd,141,204
51341961725,fba,6,260
51341969232,eed,88,234
51341971431,bda,163,5
51341985726,cce,201,198
51342008457,bgd,175,117
51342010543,cag,14,83
51342018671,dbb,172,231
51342019171,cac,213,122
51342019322,ged,113,110
51342040842,fac,114,192
51342043099,ead,87,321
51342048965,fab,227,164
51342051046,acb,76,176
51342064395,aec,239,19
51342068566,edg,259,112
51342082300,faa,292,100
51342083166,eeg,109,15
51342087868,age,30,25
51342094585,ffg,130,181
51342125292,bfd,110,89
51342126845,afb,53,232
51342127297,fba,263,226
51342134737,fcc,295,82
51342186450,dfa,237,276
51342192624,ceb,297,36
51342212820,dcd,119,12
51342272623,cfa,290,37
51342312924,ceg,24,49
51342325861,dfa,168,234
51342331550,fdd,30,29
51342343405,bec,192,145
51342375723,ecb,139,10
51342380438,deb,266,124
51342381879,dbe,170,57
51342384458,ebg,166,114
51342409687,gba,177,73
51342423389,ffb,280,92
51342431913,bbb,174,190
51342478164,ccc,161,17
51342496933,ebb,112,40
51342533952,ebf,282,147
51342540052,edd,222,89
51342548532,adc,89,49
51342565876,efd,196,226
51342574886,bgf,50,180
51342583599,fad,264,186
51342598288,bee,236,239
51342612775,ddg,157,150
51342624253,cae,124,306
51342631534,cde,287,40
51342652550,daf,273,174
51342660496,fgf,146,95
51342722051,aae,57,146
51342775612,bcc,251,321
51342776945,eab,8,92
51342777353,eab,194,102
51342782083,ade,25,109
51342792112,cdf,3,47
51342793408,ccb,73,276
51342798212,gfd,195,121
51342799629,abc,135,153
51342803791,ddc,292,78
51342819970,bgc,118,140
51342822691,ffd,1,106
51342837964,dgf,267,45
51342839444,ddd,215,38
51342851003,gbg,19,159
51342893687,ebe,267,160
51342900527,dag,149,173
51342910347,gcg,259,227
51342916616,eff,228,87
51342920088,cgd,268,178
51342927585,eab,43,112
51342931309,eea,242,280
51342967728,agc,23,56
51342970492,dde,255,259
51342980086,bgg,290,129
51343027669,bef,10,42
51343035449,cdc,68,155
51343043887,agg,149,202
51343048821,agb,228,13
51343049681,edb,74,133
51343056033,fcf,298,252
51343060665,ceb,297,42
51343072389,gbd,152,58
51343076891,ggc,183,314
51343079440,afe,158,79
51343091045,bga,35,207
51343100651,fbc,106,11
51343121278,gcd,111,9
51343126077,bgg,233,105
51343150775,aef,298,180
51343170699,bbf,40,223
51343177895,bac,244,170
51343179932,adg,209,206
51343200667,bdc,109,83
51343207830,gaf,284,53
51343214095,eae,173,25
51343217567,cgf,145,15
51343220517,bec,206,134
51343232002,ega,100,108
51343267463,age,28,20
51343272269,eaf,183,102
51343275162,bgb,53,33
51343285539,afc,246,165
51343286688,dcc,209,130
51343292430,fee,223,115
51343323241,ced,52,50
51343345616,eda,276,265
51343399881,geb,8,52
51343406194,caa,13,20
51343416914,gba,25,67
51343441038,abg,113,150
51343446093,bea,257,85
51343447868,edf,186,9
51343455004,efg,72,271
51343460290,fea,248,32
51343494173,efa,230,106
51343518918,ggd,112,44
51343520960,ded,213,65
51343526091,cce,213,170
51343537574,bbd,189,208
51343581518,aff,45,127
51343585421,cbg,251,193
51343590896,aba,219,278
51343597046,dbe,297,51
51343609271,egf,182,163
51343628035,dgb,136,178
51343669617,ecc,187,13
51343671431,ffb,234,74
51343703690,aag,78,147
51343717597,gfa,58,279
51343746181,cba,260,268
51343762138,cbf,287,7
51343773980,aac,43,138
51343789075,dfa,297,208
51343851026,aab,234,215
51343863866,fcg,250,101
51343868167,ebb,163,43
51343879200,bgg,106,105
51343882657,def,295,80
51343919598,gca,106,53
51343947242,dfe,215,58
51343959315,dbf,146,94
51343970411,cbc,59,183
51343991938,add,55,216
51344006147,edc,51,157
51344011923,caf,64,173
51344013159,bfb,282,71
51344041125,gfc,272,54
51344055786,eea,15,308
51344058000,gae,128,226
51344063376,caa,194,21
51344063716,fad,8,161
51344067944,gab,230,97
51344080726,beb,79,171
51344135760,agf,96,61
51344161936,ccg,15,54
51344208593,cgg,175,163
51344222326,dbd,196,104
51344224022,gce,233,73
51344227795,agf,235,51
51344260582,gdc,201,269
51344274852,ffc,115,128
51344320067,ecf,197,51
51344326371,feg,104,352
51344338220,fdf,144,13
51344368730,cea,226,163
51344372780,bgf,73,171
51344378782,cca,20,289
51344419999,fff,94,210
51344421298,cee,54,318
51344444337,aab,71,187
51344450048,gcc,177,89
51344464604,gac,178,110
51344496468,dec,257,5
51344499554,cac,146,122
51344513597,aga,297,64
51344525366,ece,290,243
51344526136,agc,212,60
51344573674,gec,196,81
51344577045,bbg,237,129
51344579382,ccf,221,36
51344585195,aad,260,540
51344587654,gfa,149,290
51344596943,egd,212,60
51344644133,gfb,196,400
51344658429,afb,252,218
51344681470,bdg,97,228
51344689782,bge,87,215
51344690595,gge,126,20
51344710431,cgd,95,160
51344711224,adf,49,136
51344723926,egg,296,56
51344736669,def,289,88
51344742134,egc,74,128
51344743753,aca,25,27
51344744891,eba,64,120
51344754796,bdf,74,130
51344819751,cef,184,224
51344836512,aaa,179,219
51344836634,gbf,181,67
51344845942,ccd,185,133
51344860959,fde,181,189
51344866439,bfg,63,15
51344891293,fgg,101,10
51344921524,gab,298,98
51344926866,cff,118,57
51344929941,cfe,110,235
51344930663,fed,224,139
51344939169,acc,246,159
51344941861,ede,145,64
51344951501,cdb,184,85
51344952865,bgf,17,165
51344957212,dbd,190,93
51344959250,dca,127,257
51344967611,dgc,263,35
51344970030,dee,219,61
51344974775,bea,80,85
51344975675,bed,250,100
51345011666,fbb,138,132
51345014674,cec,188,243
51345030934,dba,24,117
51345039702,cad,265,349
51345052281,egg,176,50
51345066873,bfb,102,73
51345094713,cda,139,321
51345099134,abe,158,342
51345102529,ddc,94,75
51345103555,deg,53,224
51345142085,dda,150,48
51345164752,fef,274,163
51345168895,dbc,251,106
51345186496,cgb,86,245
51345200879,ced,146,40
51345234627,abb,298,244
51345268224,bde,76,35
51345302400,aae,168,146
51345304782,dgb,153,142
51345347917,eeg,57,13
51345357996,cfc,125,13
51345370696,bfa,261,119
51345381675,eca,112,156
51345397212,baa,93,86
51345398480,gde,65,41
51345413171,cfa,51,37
51345423596,dfc,150,298
51345450889,bfd,162,97
51345479948,bab,8,66
51345481744,ecd,211,315
51345485167,ace,227,275
51345519675,gdc,232,223
51345530629,aee,41,169
51345531521,gae,284,207
51345555867,bda,289,5
